Age,Age Group,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Salary Slab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,36-45,Yes,Travel_Rarely,1373,Research & Development,2,2,Other,1,4,4,Male,92,2,1,Laboratory Technician,3,Single,2090,Upto 5K,2993,4,Y,Yes,20,4,2,80,0,5,0,3,2,2,2,2
37,36-45,No,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,61,2,Male,73,3,1,Research Scientist,2,Married,3022,Upto 5K,14399,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7
37,36-45,No,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,77,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,5K-10K,7160,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0
37,36-45,No,Travel_Rarely,397,Research & Development,7,4,Medical,1,102,1,Male,30,3,3,Research Director,3,Single,13664,10K-15K,17251,3,Y,Yes,14,3,4,80,0,5,4,3,0,0,0,0
37,36-45,Yes,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,133,3,Male,63,3,1,Human Resources,1,Divorced,2073,Upto 5K,13401,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2
37,36-45,No,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,139,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,5K-10K,22478,3,Y,No,17,3,4,80,3,6,2,3,0,0,0,0
37,36-45,No,Travel_Rarely,1189,Sales,3,3,Life Sciences,1,152,3,Male,87,3,3,Sales Executive,4,Single,7428,5K-10K,16154,2,Y,No,22,4,3,80,0,27,3,2,5,4,2,1
37,36-45,No,Travel_Rarely,290,Research & Development,21,3,Life Sciences,1,267,2,Male,65,4,1,Research Scientist,1,Married,3564,Upto 5K,17970,1,Y,No,13,3,4,80,1,15,2,3,15,10,4,12
37,36-45,No,Travel_Frequently,663,Research & Development,11,3,Other,1,306,2,Male,47,3,3,Research Director,4,Divorced,12185,10K-15K,15322,7,Y,No,19,3,4,80,0,18,4,3,8,6,4,0
37,36-45,No,Travel_Frequently,319,Sales,4,4,Marketing,1,311,1,Male,41,3,1,Sales Representative,4,Divorced,2793,Upto 5K,5569,0,Y,Yes,14,3,2,80,2,9,2,3,8,7,2,7
37,36-45,No,Travel_Rarely,1017,Research & Development,1,2,Medical,1,340,3,Female,83,2,1,Research Scientist,1,Married,3920,Upto 5K,26968,4,Y,No,22,4,1,80,1,11,1,3,7,5,1,7
37,36-45,Yes,Travel_Frequently,504,Research & Development,10,3,Medical,1,342,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,10K-15K,8039,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7
37,36-45,No,Travel_Rarely,228,Sales,6,4,Medical,1,378,3,Male,98,3,2,Sales Executive,4,Married,6502,5K-10K,15596,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9
37,36-45,No,Non-Travel,728,Research & Development,1,4,Medical,1,380,1,Female,80,3,3,Research Director,4,Divorced,13603,10K-15K,20619,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0
37,36-45,No,Travel_Rarely,1372,Research & Development,1,3,Life Sciences,1,391,4,Female,42,3,1,Research Scientist,4,Single,2115,Upto 5K,11535,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1
37,36-45,No,Travel_Frequently,889,Research & Development,9,3,Medical,1,403,2,Male,53,3,1,Research Scientist,4,Married,2326,Upto 5K,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5
37,36-45,No,Travel_Rarely,1192,Research & Development,5,2,Medical,1,460,4,Male,61,3,2,Manufacturing Director,4,Divorced,6347,5K-10K,17544,1,Y,No,14,3,1,80,0,21,2,4,20,7,4,9
37,36-45,No,Travel_Rarely,1319,Research & Development,6,3,Medical,1,474,3,Male,51,4,2,Research Scientist,1,Divorced,5974,5K-10K,25326,1,Y,Yes,11,3,3,80,0,2,6,4,2,2,2,2
37,36-45,No,Travel_Rarely,921,Research & Development,10,3,Medical,1,486,3,Female,98,3,1,Laboratory Technician,1,Married,3452,Upto 5K,8770,9,Y,No,15,3,3,80,0,9,2,2,5,4,0,3
37,36-45,No,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,1,515,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,Upto 5K,23238,2,Y,No,20,4,1,80,0,18,0,3,11,9,0,9
37,36-45,No,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,1,518,3,Male,49,3,2,Manufacturing Director,2,Single,4197,Upto 5K,21981,0,Y,No,12,3,1,80,1,3,4,3,2,2,2,2
37,36-45,No,Non-Travel,1063,Research & Development,25,5,Medical,1,529,2,Female,72,3,2,Research Scientist,3,Married,4449,Upto 5K,19911,0,Y,No,17,3,1,80,0,6,2,1,5,3,0,4
37,36-45,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,1,623,2,Female,59,3,3,Manufacturing Director,4,Single,7491,5K-10K,18500,1,Y,No,11,3,4,80,1,5,3,3,5,2,0,2
37,36-45,No,Non-Travel,142,Sales,9,4,Medical,1,626,1,Male,69,3,3,Sales Executive,2,Divorced,8834,5K-10K,11879,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3
37,36-45,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,1,635,2,Female,65,3,2,Manufacturing Director,2,Married,6447,5K-10K,15834,2,Y,No,11,3,4,80,0,5,3,2,3,2,0,2
37,36-45,No,Travel_Rarely,558,Sales,2,3,Marketing,1,656,4,Male,75,3,2,Sales Executive,3,Married,9602,5K-10K,17940,0,Y,No,14,3,4,80,2,8,2,2,7,5,1,1
37,36-45,No,Travel_Rarely,482,Research & Development,3,3,Other,1,689,3,Male,36,3,3,Manufacturing Director,3,Married,9434,5K-10K,9558,4,Y,No,19,3,1,80,0,16,3,3,1,0,0,0
37,36-45,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715,4,Male,80,4,1,Research Scientist,4,Single,4680,Upto 5K,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2
37,36-45,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,1,802,4,Female,82,3,1,Research Scientist,1,Divorced,2782,Upto 5K,6004,1,Y,No,13,3,4,80,1,7,2,4,7,6,5,0
37,36-45,No,Travel_Rarely,342,Sales,16,4,Marketing,1,868,4,Male,66,2,2,Sales Executive,3,Divorced,6334,5K-10K,22088,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2
37,36-45,No,Travel_Frequently,1231,Sales,21,2,Medical,1,900,3,Female,54,3,1,Sales Representative,4,Married,2973,Upto 5K,13556,1,Y,No,12,3,4,80,0,0,0,3,0,0,0,0
37,36-45,No,Non-Travel,1252,Sales,19,2,Medical,1,904,1,Male,32,3,3,Sales Executive,2,Single,7642,5K-10K,18385,0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3
37,36-45,Yes,Travel_Rarely,625,Sales,1,4,Life Sciences,1,970,1,Male,46,2,3,Sales Executive,3,Married,10609,10K-15K,9051,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0
37,36-45,Yes,Travel_Rarely,1141,Research & Development,11,2,Medical,1,1033,1,Female,61,1,2,Healthcare Representative,2,Married,4777,Upto 5K,6233,1,Y,No,12,3,3,80,1,2,5,2,2,2,2,2
37,36-45,No,Travel_Rarely,124,Research & Development,3,3,Other,1,1062,4,Female,35,3,2,Healthcare Representative,2,Single,4107,Upto 5K,17171,7,Y,No,13,3,3,80,2,9,2,3,6,2,1,3
37,36-45,No,Travel_Rarely,309,Sales,10,4,Life Sciences,1,1105,4,Female,88,2,2,Sales Executive,4,Divorced,6694,5K-10K,7950,1,Y,No,13,3,3,80,1,4,0,3,4,2,2,2
37,36-45,No,Travel_Rarely,367,Research & Development,25,2,Medical,1,1161,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,5K-10K,5829,1,Y,No,20,4,1,80,0,6,3,2,6,5,1,3
37,36-45,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,6474,5K-10K,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4
37,36-45,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,1394,3,Male,54,3,1,Research Scientist,3,Married,2996,Upto 5K,11162,1,Y,No,13,3,1,80,1,11,3,1,11,8,3,10
37,36-45,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1411,1,Female,94,3,1,Laboratory Technician,3,Single,3629,Upto 5K,13782,9,Y,No,17,3,3,80,0,20,3,2,18,7,2,13
37,36-45,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,1440,3,Male,84,4,1,Laboratory Technician,3,Single,3500,Upto 5K,2447,0,Y,Yes,12,3,2,80,0,22,2,2,21,9,13,14
37,36-45,No,Travel_Rarely,674,Research & Development,13,3,Medical,1,1543,1,Male,47,3,2,Research Scientist,4,Married,4285,Upto 5K,2253,7,Y,No,13,3,4,80,0,9,3,4,6,4,1,5
37,36-45,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,1,1631,3,Male,85,3,2,Manufacturing Director,3,Married,5768,5K-10K,16340,6,Y,No,12,3,2,80,1,10,2,3,8,0,1,7
37,36-45,No,Travel_Rarely,1470,Research & Development,10,3,Medical,1,1640,2,Female,71,3,1,Research Scientist,2,Married,3936,Upto 5K,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2
37,36-45,No,Travel_Frequently,1278,Sales,1,4,Medical,1,1700,3,Male,31,1,2,Sales Executive,4,Divorced,9525,5K-10K,22955,1,Y,Yes,11,3,4,80,0,1,4,2,1,1,0,0
37,36-45,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,Upto 5K,13421,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7
37,36-45,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,4071,Upto 5K,2706,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4
37,36-45,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213,Upto 5K,21203,3,Y,Yes,13,3,4,80,1,16,3,1,1,1,0,0
37,36-45,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,4284,Upto 5K,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4
37,36-45,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,1,2017,3,Female,42,4,3,Research Director,4,Married,13744,10K-15K,25755,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9
38,36-45,No,Travel_Frequently,216,Research & Development,23,3,Life Sciences,1,12,4,Male,44,2,3,Manufacturing Director,3,Single,9526,5K-10K,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2
38,36-45,No,Travel_Rarely,371,Research & Development,2,3,Life Sciences,1,24,4,Male,45,3,1,Research Scientist,4,Single,3944,Upto 5K,9489,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3
38,36-45,No,Travel_Frequently,653,Research & Development,29,5,Life Sciences,1,79,4,Female,50,3,2,Laboratory Technician,4,Single,2406,Upto 5K,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0
38,36-45,No,Non-Travel,573,Research & Development,6,3,Medical,1,107,2,Female,79,1,2,Research Scientist,4,Divorced,5329,5K-10K,18575,4,Y,No,13,3,4,80,1,28,2,3,5,2,4,2
38,36-45,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,193,4,Female,32,3,2,Research Scientist,3,Single,4317,Upto 5K,26342,1,Y,No,13,3,1,80,1,10,5,3,10,8,0,8
38,36-45,No,Travel_Rarely,702,Sales,1,4,Life Sciences,1,230,1,Female,59,2,2,Sales Executive,4,Single,8686,5K-10K,7172,1,Y,No,25,4,3,80,0,1,4,3,1,1,0,0
38,36-45,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,1,245,3,Female,75,3,1,Laboratory Technician,4,Single,2288,Upto 5K,20100,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2
38,36-45,No,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,1,271,4,Male,88,3,2,Manufacturing Director,3,Married,6553,5K-10K,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11
38,36-45,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,1,273,4,Male,54,3,2,Manufacturing Director,4,Married,6261,5K-10K,12828,1,Y,No,12,3,1,80,0,2,2,2,2,2,1,2
38,36-45,Yes,Travel_Rarely,1180,Research & Development,29,1,Medical,1,282,2,Male,70,3,2,Healthcare Representative,1,Married,6673,5K-10K,10826,1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2
38,36-45,No,Travel_Rarely,119,Sales,3,3,Life Sciences,1,307,1,Male,76,3,3,Sales Executive,3,Divorced,10609,10K-15K,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7
38,36-45,No,Non-Travel,1327,Sales,2,2,Life Sciences,1,361,4,Male,39,2,2,Sales Executive,4,Married,5249,5K-10K,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3
38,36-45,No,Travel_Rarely,322,Sales,7,2,Medical,1,382,1,Female,44,4,2,Sales Executive,1,Divorced,5605,5K-10K,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0
38,36-45,No,Travel_Rarely,688,Research & Development,23,4,Life Sciences,1,393,4,Male,82,3,2,Healthcare Representative,4,Divorced,5745,5K-10K,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9
38,36-45,No,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,421,1,Female,81,2,3,Research Director,2,Married,12061,10K-15K,4279,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0
38,36-45,No,Travel_Rarely,343,Research & Development,15,2,Life Sciences,1,461,3,Male,92,2,3,Research Director,4,Divorced,11510,10K-15K,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4
38,36-45,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,1,556,4,Male,42,3,1,Laboratory Technician,4,Married,1702,Upto 5K,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0
38,36-45,No,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,76,3,2,Healthcare Representative,3,Married,9824,5K-10K,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3
38,36-45,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,1,662,3,Female,43,3,1,Research Scientist,1,Single,2619,Upto 5K,25440,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0
38,36-45,No,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,4028,Upto 5K,9490,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2
38,36-45,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724,2,Female,33,4,2,Healthcare Representative,4,Single,7625,5K-10K,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3
38,36-45,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,7861,5K-10K,10849,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3
38,36-45,No,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,Male,92,3,1,Research Scientist,3,Married,3057,Upto 5K,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7
38,36-45,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,803,1,Female,75,4,2,Manufacturing Director,1,Single,5980,5K-10K,3372,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0
38,36-45,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,5K-10K,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1
38,36-45,No,Travel_Rarely,395,Sales,9,3,Marketing,1,893,2,Male,98,2,1,Sales Representative,2,Married,2899,Upto 5K,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7
38,36-45,No,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,1,950,4,Female,80,3,3,Research Director,1,Married,13582,10K-15K,11309,1,Y,No,13,3,1,80,3,10,4,2,10,7,8,9
38,36-45,No,Non-Travel,152,Sales,10,3,Technical Degree,1,983,3,Female,85,3,2,Sales Executive,4,Single,5666,5K-10K,7744,1,Y,No,25,4,2,80,0,20,3,3,20,11,13,17
38,36-45,No,Travel_Frequently,1391,Research & Development,10,1,Medical,1,1006,3,Male,66,3,1,Research Scientist,3,Married,2684,Upto 5K,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2
38,36-45,No,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,1036,2,Male,42,3,2,Sales Executive,4,Single,6861,5K-10K,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4
38,36-45,No,Travel_Frequently,1186,Research & Development,3,4,Other,1,1060,3,Male,44,3,1,Research Scientist,3,Married,2821,Upto 5K,12858,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3
38,36-45,No,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,1088,3,Female,65,2,3,Healthcare Representative,3,Married,8823,5K-10K,10893,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9
38,36-45,No,Travel_Rarely,770,Sales,10,4,Marketing,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,8740,5K-10K,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2
38,36-45,No,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4,Male,32,3,3,Sales Executive,2,Single,7351,5K-10K,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7
38,36-45,No,Travel_Rarely,433,Human Resources,1,3,Human Resources,1,1152,3,Male,37,4,1,Human Resources,3,Married,2844,Upto 5K,4235,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7
38,36-45,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893,5K-10K,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10
38,36-45,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610,Upto 5K,11591,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3
38,36-45,No,Travel_Frequently,888,Human Resources,10,4,Human Resources,1,1563,3,Male,71,3,2,Human Resources,3,Married,6077,5K-10K,20623,0,Y,No,14,3,2,80,0,5,4,3,4,3,1,1
38,36-45,Yes,Travel_Rarely,903,Research & Development,2,3,Medical,1,1573,3,Male,81,3,2,Manufacturing Director,2,Married,4855,Upto 5K,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7
38,36-45,No,Travel_Rarely,1245,Sales,14,3,Life Sciences,1,1582,3,Male,80,3,2,Sales Executive,2,Married,9924,5K-10K,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0
38,36-45,No,Travel_Rarely,437,Sales,16,3,Life Sciences,1,1583,2,Female,90,3,2,Sales Executive,2,Single,4198,Upto 5K,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12
38,36-45,No,Travel_Rarely,397,Research & Development,2,2,Medical,1,1638,4,Female,54,2,3,Manufacturing Director,3,Married,7756,5K-10K,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8
38,36-45,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,1,1668,4,Male,90,3,2,Research Scientist,4,Married,4735,Upto 5K,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4
38,36-45,No,Travel_Frequently,148,Research & Development,2,3,Medical,1,1675,4,Female,42,2,1,Laboratory Technician,2,Single,2440,Upto 5K,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7
38,36-45,No,Travel_Rarely,1495,Research & Development,4,2,Medical,1,1687,4,Female,87,3,1,Laboratory Technician,3,Married,3306,Upto 5K,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0
38,36-45,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,Upto 5K,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2
38,36-45,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,5K-10K,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9
38,36-45,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,Upto 5K,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1
38,36-45,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,Upto 5K,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8
38,36-45,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,5K-10K,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5
38,36-45,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133,Upto 5K,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7
38,36-45,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771,Upto 5K,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0
38,36-45,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,2858,Upto 5K,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7
38,36-45,No,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,2991,Upto 5K,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0
38,36-45,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,1995,4,Male,86,3,2,Sales Executive,2,Married,4440,Upto 5K,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3
38,36-45,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,5321,5K-10K,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0
38,36-45,No,Travel_Rarely,201,Research & Development,10,3,Medical,1,2015,2,Female,99,1,3,Research Director,3,Married,13206,10K-15K,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0
38,36-45,No,Travel_Rarely,345,Sales,10,2,Life Sciences,1,2041,1,Female,100,3,2,Sales Executive,4,Married,5343,5K-10K,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7
39,36-45,Yes,Travel_Rarely,895,Sales,5,3,Technical Degree,1,42,4,Male,56,3,2,Sales Representative,4,Married,2086,Upto 5K,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0
39,36-45,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,182,4,Female,47,2,2,Sales Executive,3,Married,5902,5K-10K,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
39,36-45,No,Travel_Rarely,1431,Research & Development,1,4,Medical,1,332,3,Female,96,3,1,Laboratory Technician,3,Divorced,2232,Upto 5K,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8
39,36-45,No,Travel_Frequently,505,Research & Development,2,4,Technical Degree,1,343,3,Female,64,3,3,Healthcare Representative,3,Single,10938,10K-15K,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1
39,36-45,No,Travel_Rarely,1132,Research & Development,1,3,Medical,1,417,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,5K-10K,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1
39,36-45,No,Travel_Rarely,117,Research & Development,10,1,Medical,1,429,3,Male,99,3,4,Manager,1,Married,17068,15K+,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0
39,36-45,No,Travel_Frequently,672,Research & Development,7,2,Medical,1,444,3,Male,54,2,5,Manager,4,Married,19272,15K+,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2
39,36-45,Yes,Travel_Rarely,1162,Sales,3,2,Medical,1,445,4,Female,41,3,2,Sales Executive,3,Married,5238,5K-10K,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11
39,36-45,No,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,1,531,2,Male,52,3,5,Manager,3,Divorced,19197,15K+,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0
39,36-45,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,1,602,3,Female,48,3,1,Laboratory Technician,3,Married,3755,Upto 5K,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2
39,36-45,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3,Single,4553,Upto 5K,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8
39,36-45,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2,Human Resources,2,Married,6389,5K-10K,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2
39,36-45,No,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,1,909,4,Female,42,2,2,Human Resources,4,Married,5204,5K-10K,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10
39,36-45,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,1,932,4,Male,70,3,1,Laboratory Technician,1,Married,2404,Upto 5K,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4
39,36-45,No,Travel_Rarely,903,Sales,2,5,Life Sciences,1,985,1,Male,41,4,3,Sales Executive,3,Single,7880,5K-10K,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10
39,36-45,No,Travel_Rarely,466,Research & Development,1,1,Life Sciences,1,1026,4,Female,65,2,4,Manufacturing Director,4,Married,12742,10K-15K,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2
39,36-45,No,Travel_Frequently,945,Research & Development,22,3,Medical,1,1043,4,Female,82,3,3,Manufacturing Director,1,Single,10880,10K-15K,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13
39,36-45,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1127,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,10K-15K,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8
39,36-45,No,Non-Travel,439,Research & Development,9,3,Life Sciences,1,1132,3,Male,70,3,2,Laboratory Technician,2,Single,6782,5K-10K,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2
39,36-45,No,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2,Divorced,17123,15K+,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0
